Application,GPU,CPU,Resolution,Runtime,AllowsTearing,ProcessID,SwapChainAddress,SyncInterval,PresentFlags,PresentMode,Dropped,FlipToken,TimeInSeconds,MsBetweenSimulationStart,MsBetweenPresents,MsBetweenDisplayChange,MsInPresentAPI,MsRenderPresentLatency,MsUntilDisplayed,Render Queue Depth,MsPCLatency,GPU0Clk(MHz),GPU0MemClk(MHz),GPU0Util(%),GPU0Temp(C),GPU1Clk(MHz),GPU1MemClk(MHz),GPU1Util(%),GPU1Temp(C),PCAT Power Total(W),Perf/W Total(F/J) (PCAT),Perf/W Total(F/J) (API),Perf/W GPUOnly(F/J) (API),Perf/W Total-USBC(F/J) (API),GPUOnlyPwr(W) (API),NV-Total-USBCPwr(W) (API),NV Pwr(W) (API),AMDPwr(W) (API),CPUClk(MHz),CPUUtil(%),CPU Package Temp(C),CPU Package Power(W),CPU TDP (W),CPUCoreUtil%[ 0],CPUCoreUtil%[ 1],CPUCoreUtil%[ 2],CPUCoreUtil%[ 3],CPUCoreUtil%[ 4],CPUCoreUtil%[ 5],CPUCoreUtil%[ 6],CPUCoreUtil%[ 7],CPUCoreUtil%[ 8],CPUCoreUtil%[ 9],CPUCoreUtil%[10],CPUCoreUtil%[11],CPUCoreUtil%[12],CPUCoreUtil%[13],CPUCoreUtil%[14],CPUCoreUtil%[15],CPUCoreUtil%[16],CPUCoreUtil%[17],CPUCoreUtil%[18],CPUCoreUtil%[19],CPUCoreUtil%[20],CPUCoreUtil%[21],CPUCoreUtil%[22],CPUCoreUtil%[23],CPUCoreUtil%[24],CPUCoreUtil%[25],CPUCoreUtil%[26],CPUCoreUtil%[27],CPUCoreUtil%[28],CPUCoreUtil%[29],CPUCoreUtil%[30],CPUCoreUtil%[31],CPUCoreUtil%[32],CPUCoreUtil%[33],CPUCoreUtil%[34],CPUCoreUtil%[35],CPUCoreUtil%[36],CPUCoreUtil%[37],CPUCoreUtil%[38],CPUCoreUtil%[39],CPUCoreUtil%[40],CPUCoreUtil%[41],CPUCoreUtil%[42],CPUCoreUtil%[43],CPUCoreUtil%[44],CPUCoreUtil%[45],CPUCoreUtil%[46],CPUCoreUtil%[47],CPUCoreUtil%[48],CPUCoreUtil%[49],CPUCoreUtil%[50],CPUCoreUtil%[51],CPUCoreUtil%[52],CPUCoreUtil%[53],CPUCoreUtil%[54],CPUCoreUtil%[55],CPUCoreUtil%[56],CPUCoreUtil%[57],CPUCoreUtil%[58],CPUCoreUtil%[59],CPUCoreUtil%[60],CPUCoreUtil%[61],CPUCoreUtil%[62],CPUCoreUtil%[63],Current Battery Capacity(Wh),Total Battery Capacity(Wh),Battery Percentage,Battery Drain Rate(W)
Police2.exe,Virtual Desktop Monitor,AMD Ryzen 7 5700X3D 8-Core Processor           ,WINDOWED,D3D11,0,20816,0x0000000019ACFCC8,1,0,Composed: Copy with GPU GDI,0,0,6.211326,NA,3.915,3.088,1.279,2.448,11.984,0.625,NA,2055,10096,39,51,NA,NA,NA,NA,NA,NA,1.103,1.684,1.103,151,231,231,NA,3931,23, 50,51.837,NA,39,46,38,33,20,30,17,24,15,18,15,18,14,15,13,15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Police2.exe,Virtual Desktop Monitor,AMD Ryzen 7 5700X3D 8-Core Processor           ,WINDOWED,D3D11,0,20816,0x0000000019ACFCC8,1,0,Composed: Copy with GPU GDI,0,0,6.215551,NA,4.226,5.249,2.124,3.178,13.007,0.752,NA,2055,10096,39,51,NA,NA,NA,NA,NA,NA,1.022,1.560,1.022,151,231,231,NA,3931,23, 50,51.837,NA,39,46,38,33,20,30,17,24,15,18,15,18,14,15,13,15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Police2.exe,Virtual Desktop Monitor,AMD Ryzen 7 5700X3D 8-Core Processor           ,WINDOWED,D3D11,0,20816,0x0000000019ACFCC8,1,0,Composed: Copy with GPU GDI,0,0,6.219533,NA,3.982,4.170,1.359,2.547,13.195,0.640,NA,2055,10096,39,51,NA,NA,NA,NA,NA,NA,1.085,1.655,1.085,151,231,231,NA,3931,23, 50,51.837,NA,39,46,38,33,20,30,17,24,15,18,15,18,14,15,13,15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Police2.exe,Virtual Desktop Monitor,AMD Ryzen 7 5700X3D 8-Core Processor           ,WINDOWED,D3D11,0,20816,0x0000000019ACFCC8,1,0,Composed: Copy with GPU GDI,0,0,6.223407,NA,3.874,4.166,1.623,2.773,13.488,0.716,NA,2055,10096,39,51,NA,NA,NA,NA,NA,NA,1.115,1.702,1.115,151,231,231,NA,3931,23, 50,51.837,NA,39,46,38,33,20,30,17,24,15,18,15,18,14,15,13,15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Police2.exe,Virtual Desktop Monitor,AMD Ryzen 7 5700X3D 8-Core Processor           ,WINDOWED,D3D11,0,20816,0x0000000019ACFCC8,1,0,Composed: Copy with GPU GDI,0,0,6.227236,NA,3.829,4.169,2.061,3.118,13.828,0.814,NA,2055,10096,39,51,NA,NA,NA,NA,NA,NA,1.128,1.722,1.128,151,231,231,NA,3931,23, 50,51.837,NA,39,46,38,33,20,30,17,24,15,18,15,18,14,15,13,15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Police2.exe,Virtual Desktop Monitor,AMD Ryzen 7 5700X3D 8-Core Processor           ,WINDOWED,D3D11,0,20816,0x0000000019ACFCC8,1,0,Composed: Copy with GPU GDI,1,0,6.231235,NA,3.999,0.000,2.316,3.340,0.000,0.835,NA,2055,10096,39,51,NA,NA,NA,NA,NA,NA,1.080,1.648,1.080,151,231,231,NA,3931,23, 50,51.837,NA,39,46,38,33,20,30,17,24,15,18,15,18,14,15,13,15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Police2.exe,Virtual Desktop Monitor,AMD Ryzen 7 5700X3D 8-Core Processor           ,WINDOWED,D3D11,0,20816,0x0000000019ACFCC8,1,0,Composed: Copy with GPU GDI,1,0,6.235273,NA,4.038,0.000,2.584,3.750,0.000,0.929,NA,2055,10096,39,51,NA,NA,NA,NA,NA,NA,1.070,1.633,1.070,151,231,231,NA,3931,23, 50,51.837,NA,39,46,38,33,20,30,17,24,15,18,15,18,14,15,13,15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Police2.exe,Virtual Desktop Monitor,AMD Ryzen 7 5700X3D 8-Core Processor           ,WINDOWED,D3D11,0,20816,0x0000000019ACFCC8,1,0,Composed: Copy with GPU GDI,0,0,6.239200,NA,3.927,12.499,3.562,4.879,14.363,1.243,NA,2055,10096,39,51,NA,NA,NA,NA,NA,NA,1.100,1.679,1.100,151,231,231,NA,3931,23, 50,51.837,NA,39,46,38,33,20,30,17,24,15,18,15,18,14,15,13,15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Police2.exe,Virtual Desktop Monitor,AMD Ryzen 7 5700X3D 8-Core Processor           ,WINDOWED,D3D11,0,20816,0x0000000019ACFCC8,1,0,Composed: Copy with GPU GDI,0,0,6.244009,NA,4.809,4.163,1.911,3.022,13.717,0.628,NA,2055,10096,39,51,NA,NA,NA,NA,NA,NA,0.898,1.371,0.898,151,231,231,NA,3931,23, 50,51.837,NA,39,46,38,33,20,30,17,24,15,18,15,18,14,15,13,15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Police2.exe,Virtual Desktop Monitor,AMD Ryzen 7 5700X3D 8-Core Processor           ,WINDOWED,D3D11,0,20816,0x0000000019ACFCC8,1,0,Composed: Copy with GPU GDI,0,0,6.247880,NA,3.871,4.167,2.257,3.306,14.013,0.854,NA,2055,10096,39,51,NA,NA,NA,NA,NA,NA,1.116,1.703,1.116,151,231,231,NA,3931,23, 50,51.837,NA,39,46,38,33,20,30,17,24,15,18,15,18,14,15,13,15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Police2.exe,Virtual Desktop Monitor,AMD Ryzen 7 5700X3D 8-Core Processor           ,WINDOWED,D3D11,0,20816,0x0000000019ACFCC8,1,0,Composed: Copy with GPU GDI,1,0,6.251933,NA,4.053,0.000,2.573,3.596,0.000,0.887,NA,2055,10096,39,51,NA,NA,NA,NA,NA,NA,1.066,1.626,1.066,151,231,231,NA,3931,23, 50,51.837,NA,39,46,38,33,20,30,17,24,15,18,15,18,14,15,13,15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Police2.exe,Virtual Desktop Monitor,AMD Ryzen 7 5700X3D 8-Core Processor           ,WINDOWED,D3D11,0,20816,0x0000000019ACFCC8,1,0,Composed: Copy with GPU GDI,1,0,6.255911,NA,3.978,0.000,2.579,3.848,0.000,0.967,NA,2055,10096,39,51,NA,NA,NA,NA,NA,NA,1.086,1.657,1.086,151,231,231,NA,3931,23, 50,51.837,NA,39,46,38,33,20,30,17,24,15,18,15,18,14,15,13,15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Police2.exe,Virtual Desktop Monitor,AMD Ryzen 7 5700X3D 8-Core Processor           ,WINDOWED,D3D11,0,20816,0x0000000019ACFCC8,1,0,Composed: Copy with GPU GDI,0,0,6.259852,NA,3.941,12.494,3.613,4.934,14.535,1.252,NA,2055,10096,39,51,NA,NA,NA,NA,NA,NA,1.096,1.673,1.096,151,231,231,NA,3931,23, 50,51.837,NA,39,46,38,33,20,30,17,24,15,18,15,18,14,15,13,15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Police2.exe,Virtual Desktop Monitor,AMD Ryzen 7 5700X3D 8-Core Processor           ,WINDOWED,D3D11,0,20816,0x0000000019ACFCC8,1,0,Composed: Copy with GPU GDI,0,0,6.264719,NA,4.867,4.181,2.113,3.221,13.850,0.662,NA,2055,10096,39,51,NA,NA,NA,NA,NA,NA,0.887,1.354,0.887,151,231,231,NA,3931,23, 50,51.837,NA,39,46,38,33,20,30,17,24,15,18,15,18,14,15,13,15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Police2.exe,Virtual Desktop Monitor,AMD Ryzen 7 5700X3D 8-Core Processor           ,WINDOWED,D3D11,0,20816,0x0000000019ACFCC8,1,0,Composed: Copy with GPU GDI,0,0,6.268727,NA,4.008,4.163,3.043,4.391,14.004,1.096,NA,2055,10096,39,51,NA,NA,NA,NA,NA,NA,1.078,1.645,1.078,151,231,231,NA,3931,23, 50,51.837,NA,39,46,38,33,20,30,17,24,15,18,15,18,14,15,13,15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Police2.exe,Virtual Desktop Monitor,AMD Ryzen 7 5700X3D 8-Core Processor           ,WINDOWED,D3D11,0,20816,0x0000000019ACFCC8,1,0,Composed: Copy with GPU GDI,0,0,6.273042,NA,4.315,3.078,2.139,3.281,12.768,0.760,NA,2055,10096,39,51,NA,NA,NA,NA,NA,NA,1.001,1.528,1.001,151,231,231,NA,3931,23, 50,51.837,NA,39,46,38,33,20,30,17,24,15,18,15,18,14,15,13,15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Police2.exe,Virtual Desktop Monitor,AMD Ryzen 7 5700X3D 8-Core Processor           ,WINDOWED,D3D11,0,20816,0x0000000019ACFCC8,1,0,Composed: Copy with GPU GDI,0,0,6.276575,NA,3.533,5.248,3.605,4.809,14.483,1.361,NA,2055,10096,39,51,NA,NA,NA,NA,NA,NA,1.223,1.866,1.223,151,231,231,NA,3931,23, 50,51.837,NA,39,46,38,33,20,30,17,24,15,18,15,18,14,15,13,15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Police2.exe,Virtual Desktop Monitor,AMD Ryzen 7 5700X3D 8-Core Processor           ,WINDOWED,D3D11,0,20816,0x0000000019ACFCC8,1,0,Composed: Copy with GPU GDI,0,0,6.281628,NA,5.053,4.178,1.839,2.913,13.607,0.577,NA,2055,10096,39,51,NA,NA,NA,NA,NA,NA,0.855,1.305,0.855,151,231,231,NA,3931,23, 50,51.837,NA,39,46,38,33,20,30,17,24,15,18,15,18,14,15,13,15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Police2.exe,Virtual Desktop Monitor,AMD Ryzen 7 5700X3D 8-Core Processor           ,WINDOWED,D3D11,0,20816,0x0000000019ACFCC8,1,0,Composed: Copy with GPU GDI,0,0,6.285035,NA,3.407,4.162,2.647,3.733,14.363,1.096,NA,2055,10096,39,51,NA,NA,NA,NA,NA,NA,1.268,1.935,1.268,151,231,231,NA,3931,23, 50,51.837,NA,39,46,38,33,20,30,17,24,15,18,15,18,14,15,13,15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Police2.exe,Virtual Desktop Monitor,AMD Ryzen 7 5700X3D 8-Core Processor           ,WINDOWED,D3D11,0,20816,0x0000000019ACFCC8,1,0,Composed: Copy with GPU GDI,0,0,6.288960,NA,3.925,4.167,2.830,3.899,14.605,0.993,NA,2055,10096,39,51,NA,NA,NA,NA,NA,NA,1.100,1.679,1.100,151,231,231,NA,3931,23, 50,51.837,NA,39,46,38,33,20,30,17,24,15,18,15,18,14,15,13,15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Police2.exe,Virtual Desktop Monitor,AMD Ryzen 7 5700X3D 8-Core Processor           ,WINDOWED,D3D11,0,20816,0x0000000019ACFCC8,1,0,Composed: Copy with GPU GDI,1,0,6.293020,NA,4.060,0.000,2.884,4.075,0.000,1.004,NA,2055,10096,39,51,NA,NA,NA,NA,NA,NA,1.064,1.624,1.064,151,231,231,NA,3931,23, 50,51.837,NA,39,46,38,33,20,30,17,24,15,18,15,18,14,15,13,15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Police2.exe,Virtual Desktop Monitor,AMD Ryzen 7 5700X3D 8-Core Processor           ,WINDOWED,D3D11,0,20816,0x0000000019ACFCC8,1,0,Composed: Copy with GPU GDI,1,0,6.297245,NA,4.225,0.000,2.804,4.288,0.000,1.015,NA,2055,10096,39,51,NA,NA,NA,NA,NA,NA,1.022,1.560,1.022,151,231,231,NA,3931,23, 50,51.837,NA,39,46,38,33,20,30,17,24,15,18,15,18,14,15,13,15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Police2.exe,Virtual Desktop Monitor,AMD Ryzen 7 5700X3D 8-Core Processor           ,WINDOWED,D3D11,0,20816,0x0000000019ACFCC8,1,0,Composed: Copy with GPU GDI,0,0,6.301387,NA,4.142,12.504,3.701,5.016,14.681,1.211,NA,2055,10096,39,51,NA,NA,NA,NA,NA,NA,1.043,1.591,1.043,151,231,231,NA,3931,23, 50,51.837,NA,39,46,38,33,20,30,17,24,15,18,15,18,14,15,13,15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Police2.exe,Virtual Desktop Monitor,AMD Ryzen 7 5700X3D 8-Core Processor           ,WINDOWED,D3D11,0,20816,0x0000000019ACFCC8,1,0,Composed: Copy with GPU GDI,0,0,6.306502,NA,5.115,4.162,1.884,3.026,13.728,0.592,NA,2055,10096,39,51,NA,NA,NA,NA,NA,NA,0.844,1.289,0.844,151,231,231,NA,3931,23, 51,50.696,NA,39,46,38,33,20,30,17,24,15,18,15,18,14,15,13,15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Police2.exe,Virtual Desktop Monitor,AMD Ryzen 7 5700X3D 8-Core Processor           ,WINDOWED,D3D11,0,20816,0x0000000019ACFCC8,1,0,Composed: Copy with GPU GDI,0,0,6.309998,NA,3.496,4.167,2.675,3.807,14.399,1.089,NA,2055,10096,39,51,NA,NA,NA,NA,NA,NA,1.235,1.885,1.235,151,231,231,NA,3931,23, 51,50.696,NA,39,46,38,33,20,30,17,24,15,18,15,18,14,15,13,15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Police2.exe,Virtual Desktop Monitor,AMD Ryzen 7 5700X3D 8-Core Processor           ,WINDOWED,D3D11,0,20816,0x0000000019ACFCC8,1,0,Composed: Copy with GPU GDI,0,0,6.313982,NA,3.984,4.157,2.836,3.996,14.572,1.003,NA,2055,10096,39,51,NA,NA,NA,NA,NA,NA,1.084,1.654,1.084,151,231,231,NA,3931,23, 51,50.696,NA,39,46,38,33,20,30,17,24,15,18,15,18,14,15,13,15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Police2.exe,Virtual Desktop Monitor,AMD Ryzen 7 5700X3D 8-Core Processor           ,WINDOWED,D3D11,0,20816,0x0000000019ACFCC8,1,0,Composed: Copy with GPU GDI,0,0,6.318132,NA,4.150,4.173,2.753,3.906,14.596,0.941,NA,2055,10096,39,51,NA,NA,NA,NA,NA,NA,1.041,1.588,1.041,151,231,231,NA,3931,23, 51,50.696,NA,39,46,38,33,20,30,17,24,15,18,15,18,14,15,13,15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Police2.exe,Virtual Desktop Monitor,AMD Ryzen 7 5700X3D 8-Core Processor           ,WINDOWED,D3D11,0,20816,0x0000000019ACFCC8,1,0,Composed: Copy with GPU GDI,0,0,6.322199,NA,4.067,1.692,2.890,4.016,12.221,0.987,NA,2055,10096,39,51,NA,NA,NA,NA,NA,NA,1.062,1.621,1.062,151,231,231,NA,3931,23, 51,50.696,NA,39,46,38,33,20,30,17,24,15,18,15,18,14,15,13,15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Police2.exe,Virtual Desktop Monitor,AMD Ryzen 7 5700X3D 8-Core Processor           ,WINDOWED,D3D11,0,20816,0x0000000019ACFCC8,1,0,Composed: Copy with GPU GDI,0,0,6.326341,NA,4.142,6.644,3.824,4.949,14.723,1.195,NA,2055,10096,39,51,NA,NA,NA,NA,NA,NA,1.043,1.592,1.043,151,231,231,NA,3931,23, 51,50.696,NA,39,46,38,33,20,30,17,24,15,18,15,18,14,15,13,15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Police2.exe,Virtual Desktop Monitor,AMD Ryzen 7 5700X3D 8-Core Processor           ,WINDOWED,D3D11,0,20816,0x0000000019ACFCC8,1,0,Composed: Copy with GPU GDI,0,0,6.331563,NA,5.223,4.162,1.944,3.193,13.662,0.611,NA,2055,10096,39,51,NA,NA,NA,NA,NA,NA,0.827,1.262,0.827,151,231,231,NA,3931,23, 51,50.696,NA,39,46,38,33,20,30,17,24,15,18,15,18,14,15,13,15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Police2.exe,Virtual Desktop Monitor,AMD Ryzen 7 5700X3D 8-Core Processor           ,WINDOWED,D3D11,0,20816,0x0000000019ACFCC8,1,0,Composed: Copy with GPU GDI,0,0,6.334953,NA,3.389,3.086,2.721,4.134,13.359,1.220,NA,2055,10096,39,51,NA,NA,NA,NA,NA,NA,1.274,1.945,1.274,151,231,231,NA,3931,23, 51,50.696,NA,39,46,38,33,20,30,17,24,15,18,15,18,14,15,13,15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Police2.exe,Virtual Desktop Monitor,AMD Ryzen 7 5700X3D 8-Core Processor           ,WINDOWED,D3D11,0,20816,0x0000000019ACFCC8,1,0,Composed: Copy with GPU GDI,0,0,6.339861,NA,4.908,5.255,2.845,3.938,13.706,0.802,NA,2055,10096,39,51,NA,NA,NA,NA,NA,NA,0.880,1.343,0.880,151,231,231,NA,3931,23, 51,50.696,NA,39,46,38,33,20,30,17,24,15,18,15,18,14,15,13,15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
